closed_ind,title1_type_cd,student_num,lea_avg_student_num,st_avg_student_num,Grad_project_status,Biology_Size,English II_Size,Math I_Size,lea_total_expense_num,lea_salary_expense_pct,lea_benefits_expense_pct,lea_services_expense_pct,lea_supplies_expense_pct,lea_instruct_equip_exp_pct,lea_federal_perpupil_num,lea_local_perpupil_num,lea_state_perpupil_num,SBE Region,SPG Score,Reading  SPG Score,Math SPG Score,EVAAS Growth Score,Overall Achievement Score,Read Score,Math Score,Science Score,Math I Score,English II Score,Biology Score,The ACT Score,ACT WorkKeys Score,Math Course Rigor Score,Cohort Graduation Rate Standard Score,ACT_pTarget_PctMet,ACTWorkKeys_pTarget_PctMet,CurrentYearEOC_pTarget_PctMet,MathGr10_pTarget_PctMet,MathGr3-8_pTarget_PctMet,ReadingGr10_pTarget_PctMet,ReadingGr3-8_pTarget_PctMet,SciGr11_pTarget_PctMet,SciGr5&8_pTarget_PctMet,TotalTargets_pTarget_PctMet,sat_avg_score_num,lea_sat_avg_score_num,sat_participation_pct,lea_sat_participation_pct,ap_participation_pct,lea_ap_participation_pct,ap_pct_3_or_above,lea_ap_pct_3_or_above,ib_participation_pct,ib_pct_4_or_above,lea_ib_pct_4_or_above,total_specialized_courses,ap_ib_courses,cte_courses,univ_college_courses,lea_total_specialized_courses,lea_ap_ib_courses,lea_cte_courses,lea_univ_college_courses,st_total_specialized_courses,st_ap_ib_courses,st_cte_courses,st_univ_college_courses,AM7_American Indian_ENROLL_sch_pct,AM7_American Indian_NOENROLL_sch_pct,AS7_Asian_ENROLL_sch_pct,AS7_Asian_NOENROLL_sch_pct,All_All Student (Total or subtotal)_ENROLL_sch_pct,All_All Student (Total or subtotal)_NOENROLL_sch_pct,BL7_Black_ENROLL_sch_pct,BL7_Black_NOENROLL_sch_pct,ECODIS_Economically Disadvantaged_ENROLL_sch_pct,ECODIS_Economically Disadvantaged_NOENROLL_sch_pct,F_Female_ENROLL_sch_pct,F_Female_NOENROLL_sch_pct,HI7_Hispanic_ENROLL_sch_pct,HI7_Hispanic_NOENROLL_sch_pct,LEP_Limited English Proficiency_ENROLL_sch_pct,LEP_Limited English Proficiency_NOENROLL_sch_pct,M_Male_ENROLL_sch_pct,M_Male_NOENROLL_sch_pct,MU7_Multiracial_ENROLL_sch_pct,MU7_Multiracial_NOENROLL_sch_pct,PI7_Pacific Islander_ENROLL_sch_pct,PI7_Pacific Islander_NOENROLL_sch_pct,WDIS_Students with Disabilities_ENROLL_sch_pct,WDIS_Students with Disabilities_NOENROLL_sch_pct,WH7_White_ENROLL_sch_pct,WH7_White_NOENROLL_sch_pct,avg_daily_attend_pct,crime_per_c_num,short_susp_per_c_num,long_susp_per_c_num,expelled_per_c_num,stud_internet_comp_num,lea_avg_daily_attend_pct,lea_crime_per_c_num,lea_short_susp_per_c_num,lea_long_susp_per_c_num,lea_expelled_per_c_num,lea_stud_internet_comp_num,st_avg_daily_attend_pct,st_crime_per_c_num,st_short_susp_per_c_num,st_long_susp_per_c_num,st_expelled_per_c_num,st_stud_internet_comp_num,flicensed_teach_pct,tchyrs_0thru3_pct,tchyrs_4thru10_pct,tchyrs_11plus_pct,class_teach_num,nbpts_num,advance_dgr_pct,_1yr_tchr_trnovr_pct,emer_prov_teach_pct,lateral_teach_pct,lea_flicensed_teach_pct,lea_tchyrs_0thru3_pct,lea_tchyrs_4thru10_pct,lea_tchyrs_11plus_pct,lea_class_teach_num,lea_nbpts_num,lea_advance_dgr_pct,lea_1yr_tchr_trnovr_pct,lea_emer_prov_teach_pct,lea_lateral_teach_pct,st_flicensed_teach_pct,st_tchyrs_0thru3_pct,st_tchyrs_4thru10_pct,st_tchyrs_11plus_pct,st_class_teach_num,st_nbpts_num,st_advance_dgr_pct,st_1yr_tchr_trnovr_pct,st_emer_prov_teach_pct,st_lateral_teach_pct,st_prinyrs_0thru3_pct,st_prinyrs_4thru10_pct,st_prinyrs_11plus_pct,st_prin_advance_dgr_pct,st_1yr_prin_trnovr_pct,st_prin_male_pct,st_prin_female_pct,st_prin_black_pct,st_prin_white_pct,st_prin_other_pct,0-3 Years_Exp_Pct_Tch,10+ Years_Exp_Pct_Tch,4-10 Years_Exp_Pct_Tch,0-3 Years_LEA_Exp_Pct_Prin,10+ Years_LEA_Exp_Pct_Prin,4-10 Years_LEA_Exp_Pct_Prin,Accomplished_TCHR_Standard 1_Pct,Accomplished_TCHR_Standard 2_Pct,Accomplished_TCHR_Standard 3_Pct,Accomplished_TCHR_Standard 4_Pct,Accomplished_TCHR_Standard 5_Pct,Developing_TCHR_Standard 1_Pct,Developing_TCHR_Standard 2_Pct,Developing_TCHR_Standard 3_Pct,Developing_TCHR_Standard 4_Pct,Developing_TCHR_Standard 5_Pct,Distinguished_TCHR_Standard 1_Pct,Distinguished_TCHR_Standard 2_Pct,Distinguished_TCHR_Standard 3_Pct,Distinguished_TCHR_Standard 4_Pct,Distinguished_TCHR_Standard 5_Pct,Does Not Meet Expected Growth_TCHR_Standard 6_Pct,Exceeds Expected Growth_TCHR_Standard 6_Pct,Meets Expected Growth_TCHR_Standard 6_Pct,Not Demostrated_TCHR_Standard 1_Pct,Not Demostrated_TCHR_Standard 2_Pct,Not Demostrated_TCHR_Standard 3_Pct,Not Demostrated_TCHR_Standard 4_Pct,Not Demostrated_TCHR_Standard 5_Pct,Proficient_TCHR_Standard 1_Pct,Proficient_TCHR_Standard 2_Pct,Proficient_TCHR_Standard 3_Pct,Proficient_TCHR_Standard 4_Pct,Proficient_TCHR_Standard 5_Pct,AsianFemalePct,AsianMalePct,AsianPct,BlackFemalePct,BlackMalePct,BlackPct,HispanicFemalePct,HispanicMalePct,HispanicPct,IndianFemalePct,IndianMalePct,IndianPct,MinorityFemalePct,MinorityMalePct,MinorityPct,PacificIslandFemalePct,PacificIslandMalePct,PacificIslandPct,TwoOrMoreFemalePct,TwoOrMoreMalePct,TwoOrMorePct,WhiteFemalePct,WhiteMalePct,WhitePct,LPS,category_cd_I,category_cd_M,category_cd_T,"calendar_type_txt_Regular School, Year-Round Calendar",sna_pgm_type_cd_Y,calendar_only_txt_Year-Round Calendar,esea_status_Esea_Pass,esea_status_Non_Esea,SPG Grade_B,SPG Grade_C,SPG Grade_D,SPG Grade_F,Reading SPG Grade_B,Reading SPG Grade_C,Reading SPG Grade_D,Reading SPG Grade_F,Math SPG Grade_B,Math SPG Grade_C,Math SPG Grade_D,Math SPG Grade_F,EVAAS Growth Status_Met,EVAAS Growth Status_NotMet,Category_Cd_I,Category_Cd_M,Category_Cd_T,esea_attendance_Met,unit_code
0.0,0,1312.0,1121.0,665.0,0,0.0,0.0,26.0,7611.49,0.624,0.212,0.068,0.08800000000000001,0.008,617.27,2111.67,4882.55,6.0,70.0,71.0,61.0,86.7,66.0,69.0,56.0,82.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,0.0,1.0,0.0,1.0,0.96,0.0,1032.0,0.0,0.67,0.0,0.19,0.0,0.66,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.959,0.83,12.66,0.08,0.0,0.85,0.957,0.87,15.69,0.1,0.0,0.94,0.955,0.85,13.49,0.07,0.0,1.79,0.985,0.224,0.194,0.5820000000000001,67.0,6.0,0.373,0.139,0.0,0.015,0.97,0.21600000000000005,0.28300000000000003,0.501,62.0,7.0,0.309,0.146,0.005,0.023,0.944,0.237,0.274,0.49,42.0,6.0,0.304,0.153,0.005,0.05,0.436,0.418,0.146,0.22,0.092,0.41,0.59,0.245,0.726,0.029,0.224,0.5820000000000001,0.194,0.385,0.077,0.5379999999999999,0.5710000000000001,0.545,0.424,0.6509999999999999,0.333,0.0,0.0,0.0,0.0,0.0,0.14300000000000002,0.0,0.0,0.016,0.0,0.172,0.276,0.552,0.0,0.0,0.0,0.0,0.0,0.28600000000000003,0.455,0.5760000000000001,0.333,0.667,0.0060790273556231,0.009878419452887538,0.015957446808510637,0.07066869300911854,0.07066869300911854,0.1413373860182371,0.07522796352583587,0.0737082066869301,0.14893617021276595,0.0022796352583586625,0.0060790273556231,0.008358662613981762,0.17325227963525835,0.1831306990881459,0.35638297872340424,0.0,0.0,0.0,0.018996960486322188,0.022796352583586626,0.04179331306990881,0.30015197568389057,0.3434650455927052,0.6436170212765957,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,900362
0.0,0,1159.0,1121.0,665.0,0,0.0,0.0,30.0,7611.49,0.624,0.212,0.068,0.08800000000000001,0.008,617.27,2111.67,4882.55,6.0,92.0,88.0,90.0,98.5,90.0,88.0,89.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1032.0,0.0,0.67,0.0,0.19,0.0,0.66,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.965,0.09,7.33,0.0,0.0,0.79,0.957,0.87,15.69,0.1,0.0,0.94,0.955,0.85,13.49,0.07,0.0,1.79,1.0,0.18,0.262,0.557,61.0,12.0,0.344,0.21,0.0,0.0,0.97,0.21600000000000005,0.28300000000000003,0.501,62.0,7.0,0.309,0.146,0.005,0.023,0.944,0.237,0.274,0.49,42.0,6.0,0.304,0.153,0.005,0.05,0.436,0.418,0.146,0.22,0.092,0.41,0.59,0.245,0.726,0.029,0.18,0.557,0.262,0.385,0.077,0.5379999999999999,0.575,0.333,0.467,0.575,0.333,0.0,0.0,0.0,0.0,0.0,0.275,0.267,0.133,0.175,0.2,0.0,0.526,0.474,0.0,0.0,0.0,0.0,0.0,0.15,0.4,0.4,0.25,0.467,0.021720243266724587,0.01911381407471764,0.04083405734144222,0.045178105994787145,0.034752389226759335,0.07993049522154648,0.021720243266724587,0.026064291920069503,0.04778453518679409,0.0008688097306689834,0.0,0.0008688097306689834,0.09730668983492616,0.08861859252823631,0.18592528236316247,0.0,0.0,0.0,0.007819287576020852,0.008688097306689836,0.01650738488271069,0.3822762814943527,0.4317984361424848,0.8140747176368376,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,900378
0.0,0,1427.0,1121.0,665.0,0,0.0,0.0,28.0,7611.49,0.624,0.212,0.068,0.08800000000000001,0.008,617.27,2111.67,4882.55,6.0,92.0,89.0,93.0,100.0,91.0,89.0,92.0,89.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1032.0,0.0,0.67,0.0,0.19,0.0,0.66,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967,0.07,2.1,0.0,0.0,0.85,0.957,0.87,15.69,0.1,0.0,0.94,0.955,0.85,13.49,0.07,0.0,1.79,0.961,0.208,0.312,0.481,77.0,7.0,0.377,0.125,0.0,0.039,0.97,0.21600000000000005,0.28300000000000003,0.501,62.0,7.0,0.309,0.146,0.005,0.023,0.944,0.237,0.274,0.49,42.0,6.0,0.304,0.153,0.005,0.05,0.436,0.418,0.146,0.22,0.092,0.41,0.59,0.245,0.726,0.029,0.208,0.481,0.312,0.385,0.077,0.5379999999999999,0.48,0.355,0.355,0.573,0.452,0.0,0.0,0.0,0.0,0.0,0.32,0.32299999999999995,0.29,0.267,0.129,0.024,0.561,0.415,0.0,0.0,0.0,0.0,0.0,0.2,0.32299999999999995,0.355,0.16,0.419,0.03354297693920336,0.02585604472396925,0.0593990216631726,0.016771488469601678,0.03004891684136967,0.04682040531097135,0.02166317260656883,0.015373864430468204,0.037037037037037035,0.0006988120195667365,0.0,0.0006988120195667365,0.09084556254367576,0.08665269042627533,0.1774982529699511,0.0,0.0006988120195667365,0.0006988120195667365,0.01816911250873515,0.014675052410901468,0.03284416491963662,0.4095038434661076,0.4129979035639413,0.8225017470300491,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,900391
0.0,1,706.0,699.0,665.0,0,0.0,0.0,20.0,9522.51,0.627,0.213,0.07,0.076,0.014,1545.74,1307.0,6669.77,3.0,36.0,43.0,28.0,54.6,31.0,34.0,22.0,41.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5710000000000001,0.0,0.636,0.614,0.0,841.0,0.0,0.44,0.0,0.09,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.919,0.13,18.18,0.13,0.0,2.31,0.941,0.54,22.9,0.13,0.0,1.04,0.955,0.85,13.49,0.07,0.0,1.79,0.861,0.392,0.157,0.451,51.0,3.0,0.255,0.3,0.0,0.139,0.8490000000000001,0.45,0.19,0.36,50.0,3.0,0.26,0.248,0.0,0.151,0.944,0.237,0.274,0.49,42.0,6.0,0.304,0.153,0.005,0.05,0.436,0.418,0.146,0.22,0.092,0.41,0.59,0.245,0.726,0.029,0.392,0.451,0.157,0.313,0.125,0.563,0.514,0.6,0.457,0.5429999999999999,0.514,0.029,0.029,0.029,0.029,0.029,0.057,0.086,0.14300000000000002,0.086,0.086,0.667,0.0,0.333,0.029,0.0,0.0,0.029,0.0,0.371,0.28600000000000003,0.371,0.314,0.371,0.002853067047075607,0.008559201141226819,0.011412268188302424,0.38088445078459343,0.33808844507845937,0.7189728958630528,0.042796005706134094,0.03423680456490728,0.07703281027104136,0.0,0.002853067047075607,0.002853067047075607,0.43937232524964337,0.4008559201141227,0.8402282453637661,0.0,0.0014265335235378034,0.0014265335235378034,0.012838801711840228,0.015691868758915834,0.028530670470756064,0.06562054208273893,0.094151212553495,0.15977175463623394,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,910316
0.0,1,692.0,699.0,665.0,0,0.0,0.0,21.0,9522.51,0.627,0.213,0.07,0.076,0.014,1545.74,1307.0,6669.77,3.0,35.0,40.0,27.0,50.0,31.0,34.0,21.0,43.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.563,0.0,0.5379999999999999,0.588,0.0,841.0,0.0,0.44,0.0,0.09,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.952,0.96,27.82,0.14,0.0,2.15,0.941,0.54,22.9,0.13,0.0,1.04,0.955,0.85,13.49,0.07,0.0,1.79,0.8370000000000001,0.51,0.224,0.265,49.0,3.0,0.265,0.196,0.0,0.163,0.8490000000000001,0.45,0.19,0.36,50.0,3.0,0.26,0.248,0.0,0.151,0.944,0.237,0.274,0.49,42.0,6.0,0.304,0.153,0.005,0.05,0.436,0.418,0.146,0.22,0.092,0.41,0.59,0.245,0.726,0.029,0.51,0.265,0.224,0.313,0.125,0.563,0.263,0.263,0.211,0.211,0.316,0.158,0.053,0.132,0.079,0.105,0.053,0.079,0.053,0.026,0.026,0.556,0.07400000000000001,0.37,0.0,0.0,0.0,0.0,0.0,0.526,0.605,0.605,0.684,0.5529999999999999,0.0,0.0,0.0,0.2460431654676259,0.2863309352517985,0.5323741007194245,0.09928057553956834,0.09352517985611512,0.19280575539568345,0.0,0.0,0.0,0.36115107913669053,0.39280575539568346,0.7539568345323739,0.0,0.0,0.0,0.015827338129496403,0.012949640287769784,0.02877697841726619,0.1107913669064748,0.13525179856115108,0.2460431654676259,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,910320
0.0,0,1149.0,1031.0,665.0,0,0.0,0.0,32.0,7880.2,0.642,0.219,0.077,0.061,0.001,634.0,2219.09,5027.11,3.0,83.0,78.0,81.0,90.9,81.0,78.0,78.0,94.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1069.0,0.0,0.66,0.0,0.16,0.0,0.79,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.962,0.64,2.92,0.0,0.0,1.39,0.957,0.93,12.49,0.1,0.0,1.84,0.955,0.85,13.49,0.07,0.0,1.79,1.0,0.246,0.246,0.508,65.0,12.0,0.308,0.16,0.0,0.0,0.985,0.19,0.285,0.525,64.0,12.0,0.35200000000000004,0.117,0.003,0.013,0.944,0.237,0.274,0.49,42.0,6.0,0.304,0.153,0.005,0.05,0.436,0.418,0.146,0.22,0.092,0.41,0.59,0.245,0.726,0.029,0.246,0.508,0.246,0.345,0.205,0.45,0.55,0.655,0.517,0.633,0.414,0.0,0.0,0.0,0.0,0.0,0.15,0.069,0.103,0.16699999999999998,0.0,0.071,0.5710000000000001,0.35700000000000004,0.0,0.0,0.0,0.0,0.0,0.3,0.276,0.379,0.2,0.586,0.013949433304272014,0.018308631211857017,0.03225806451612903,0.054925893635571064,0.04795117698343505,0.1028770706190061,0.06102877070619006,0.056669572798605065,0.11769834350479512,0.0008718395815170009,0.0,0.0008718395815170009,0.14734088927637315,0.14472537053182213,0.2920662598081953,0.0,0.0008718395815170009,0.0008718395815170009,0.016564952048823016,0.020924149956408025,0.037489102005231034,0.3496076721883173,0.3583260680034874,0.7079337401918047,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,920312
0.0,0,835.0,1031.0,665.0,0,0.0,0.0,23.0,7880.2,0.642,0.219,0.077,0.061,0.001,634.0,2219.09,5027.11,3.0,47.0,55.0,37.0,59.8,44.0,49.0,32.0,62.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.563,0.0,0.625,0.0,1.0,0.7170000000000001,0.0,1069.0,0.0,0.66,0.0,0.16,0.0,0.79,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975,0.74,12.62,0.0,0.0,1.34,0.957,0.93,12.49,0.1,0.0,1.84,0.955,0.85,13.49,0.07,0.0,1.79,0.951,0.32299999999999995,0.242,0.435,62.0,5.0,0.29,0.133,0.033,0.016,0.985,0.19,0.285,0.525,64.0,12.0,0.35200000000000004,0.117,0.003,0.013,0.944,0.237,0.274,0.49,42.0,6.0,0.304,0.153,0.005,0.05,0.436,0.418,0.146,0.22,0.092,0.41,0.59,0.245,0.726,0.029,0.32299999999999995,0.435,0.242,0.345,0.205,0.45,0.365,0.243,0.297,0.5,0.297,0.0,0.0,0.0,0.0,0.027000000000000003,0.5,0.541,0.568,0.34600000000000003,0.514,0.222,0.14800000000000002,0.63,0.0,0.0,0.0,0.0,0.0,0.135,0.21600000000000005,0.135,0.154,0.162,0.015513126491646776,0.010739856801909307,0.026252983293556086,0.15871121718377088,0.2052505966587112,0.3639618138424821,0.10859188544152744,0.1360381861575179,0.2446300715990453,0.0011933174224343676,0.0035799522673031032,0.00477326968973747,0.2971360381861575,0.3794749403341289,0.6766109785202864,0.0,0.0011933174224343676,0.0011933174224343676,0.013126491646778043,0.022673031026252986,0.035799522673031034,0.1515513126491647,0.1718377088305489,0.3233890214797136,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,920360
0.0,0,1130.0,1031.0,665.0,0,0.0,0.0,29.0,7880.2,0.642,0.219,0.077,0.061,0.001,634.0,2219.09,5027.11,3.0,60.0,62.0,53.0,59.1,60.0,60.0,51.0,76.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.611,0.0,0.833,0.0,1.0,0.821,0.0,1069.0,0.0,0.66,0.0,0.16,0.0,0.79,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,1.01,28.75,0.0,0.0,2.94,0.957,0.93,12.49,0.1,0.0,1.84,0.955,0.85,13.49,0.07,0.0,1.79,1.0,0.159,0.203,0.638,69.0,8.0,0.478,0.16399999999999998,0.0,0.0,0.985,0.19,0.285,0.525,64.0,12.0,0.35200000000000004,0.117,0.003,0.013,0.944,0.237,0.274,0.49,42.0,6.0,0.304,0.153,0.005,0.05,0.436,0.418,0.146,0.22,0.092,0.41,0.59,0.245,0.726,0.029,0.159,0.638,0.203,0.345,0.205,0.45,0.61,0.7,0.467,0.627,0.467,0.0,0.0,0.033,0.0,0.0,0.051,0.033,0.067,0.034,0.033,0.14300000000000002,0.229,0.629,0.0,0.0,0.0,0.0,0.033,0.339,0.267,0.433,0.339,0.467,0.008802816901408451,0.01232394366197183,0.02112676056338028,0.16725352112676056,0.14524647887323944,0.3125,0.06073943661971831,0.08890845070422536,0.14964788732394366,0.0017605633802816902,0.0,0.0017605633802816902,0.25528169014084506,0.2658450704225352,0.5211267605633803,0.0,0.0,0.0,0.016725352112676055,0.01936619718309859,0.03609154929577465,0.2130281690140845,0.2658450704225352,0.4788732394366197,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,920388
0.0,0,1216.0,1031.0,665.0,0,0.0,0.0,30.0,7880.2,0.642,0.219,0.077,0.061,0.001,634.0,2219.09,5027.11,3.0,90.0,86.0,88.0,94.3,89.0,86.0,87.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1069.0,0.0,0.66,0.0,0.16,0.0,0.79,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.971,0.18,1.77,0.0,0.0,2.46,0.957,0.93,12.49,0.1,0.0,1.84,0.955,0.85,13.49,0.07,0.0,1.79,1.0,0.162,0.382,0.456,68.0,15.0,0.485,0.078,0.0,0.0,0.985,0.19,0.285,0.525,64.0,12.0,0.35200000000000004,0.117,0.003,0.013,0.944,0.237,0.274,0.49,42.0,6.0,0.304,0.153,0.005,0.05,0.436,0.418,0.146,0.22,0.092,0.41,0.59,0.245,0.726,0.029,0.162,0.456,0.382,0.345,0.205,0.45,0.672,0.5670000000000001,0.5329999999999999,0.607,0.433,0.033,0.033,0.033,0.016,0.033,0.0,0.0,0.0,0.0,0.0,0.025,0.5,0.475,0.0,0.0,0.0,0.0,0.0,0.295,0.4,0.433,0.377,0.5329999999999999,0.1381306865177833,0.16046319272125725,0.2985938792390405,0.029776674937965264,0.02315963606286187,0.05293631100082713,0.034739454094292806,0.03391232423490488,0.06865177832919768,0.0,0.0016542597187758476,0.0016542597187758476,0.217535153019024,0.23655913978494625,0.4540942928039702,0.0,0.0008271298593879238,0.0008271298593879238,0.014888337468982632,0.016542597187758478,0.031430934656741114,0.2638544251447477,0.28205128205128205,0.5459057071960298,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,920391
0.0,0,1131.0,1031.0,665.0,0,0.0,0.0,26.0,7880.2,0.642,0.219,0.077,0.061,0.001,634.0,2219.09,5027.11,3.0,63.0,60.0,54.0,80.4,58.0,55.0,49.0,80.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8,0.0,0.75,0.0,0.923,0.825,0.0,1069.0,0.0,0.66,0.0,0.16,0.0,0.79,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.28,16.42,0.37,0.0,1.69,0.957,0.93,12.49,0.1,0.0,1.84,0.955,0.85,13.49,0.07,0.0,1.79,0.957,0.214,0.229,0.557,70.0,15.0,0.371,0.044,0.014,0.029,0.985,0.19,0.285,0.525,64.0,12.0,0.35200000000000004,0.117,0.003,0.013,0.944,0.237,0.274,0.49,42.0,6.0,0.304,0.153,0.005,0.05,0.436,0.418,0.146,0.22,0.092,0.41,0.59,0.245,0.726,0.029,0.214,0.557,0.229,0.345,0.205,0.45,0.537,0.6559999999999999,0.7190000000000001,0.7759999999999999,0.625,0.0,0.0,0.0,0.0,0.0,0.284,0.156,0.156,0.119,0.219,0.1,0.25,0.65,0.0,0.0,0.0,0.0,0.0,0.179,0.188,0.125,0.104,0.156,0.014184397163120569,0.020390070921985817,0.034574468085106384,0.16312056737588654,0.14095744680851066,0.3040780141843972,0.09131205673758866,0.0975177304964539,0.18882978723404256,0.0,0.0017730496453900707,0.0017730496453900707,0.2854609929078014,0.2828014184397163,0.5682624113475178,0.0017730496453900707,0.0008865248226950353,0.0026595744680851068,0.015070921985815604,0.02127659574468085,0.03634751773049645,0.21010638297872344,0.22163120567375885,0.4317375886524823,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,920394
