closed_ind,title1_type_cd,clp_ind,focus_clp_ind,summer_program_ind,asm_no_spg_ind,no_data_spg_ind,student_num,lea_avg_student_num,Grad_project_status,00_Size,01_Size,02_Size,03_Size,04_Size,05_Size,lea_total_expense_num,lea_salary_expense_pct,lea_benefits_expense_pct,lea_services_expense_pct,lea_supplies_expense_pct,lea_instruct_equip_exp_pct,lea_federal_perpupil_num,lea_local_perpupil_num,lea_state_perpupil_num,SPG Score,Reading  SPG Score,Math SPG Score,EVAAS Growth Score,Overall Achievement Score,Read Score,Math Score,Science Score,MathGr3-8_pTarget_PctMet,ReadingGr3-8_pTarget_PctMet,SciGr5&8_pTarget_PctMet,TotalTargets_pTarget_PctMet,lea_sat_avg_score_num,lea_sat_participation_pct,lea_ap_participation_pct,lea_ap_pct_3_or_above,avg_daily_attend_pct,crime_per_c_num,short_susp_per_c_num,long_susp_per_c_num,expelled_per_c_num,stud_internet_comp_num,lea_avg_daily_attend_pct,lea_crime_per_c_num,lea_short_susp_per_c_num,lea_long_susp_per_c_num,lea_expelled_per_c_num,lea_stud_internet_comp_num,digital_media_pct,books_per_student,lea_books_per_student,flicensed_teach_pct,tchyrs_0thru3_pct,tchyrs_4thru10_pct,tchyrs_11plus_pct,class_teach_num,nbpts_num,advance_dgr_pct,_1yr_tchr_trnovr_pct,highqual_class_pct,lea_flicensed_teach_pct,lea_tchyrs_0thru3_pct,lea_tchyrs_4thru10_pct,lea_tchyrs_11plus_pct,lea_class_teach_num,lea_nbpts_num,lea_advance_dgr_pct,lea_1yr_tchr_trnovr_pct,lea_emer_prov_teach_pct,lea_lateral_teach_pct,lea_highqual_class_pct,lea_highqual_class_hp_pct,lea_highqual_class_lp_pct,lea_highqual_class_all_pct,lea_not_highqual_class_hp_pct,lea_not_highqual_class_lp_pct,lea_not_highqual_class_all_pct,0-3 Years_Exp_Pct_Tch,10+ Years_Exp_Pct_Tch,4-10 Years_Exp_Pct_Tch,0-3 Years_LEA_Exp_Pct_Prin,10+ Years_LEA_Exp_Pct_Prin,4-10 Years_LEA_Exp_Pct_Prin,Accomplished_TCHR_Standard 1_Pct,Accomplished_TCHR_Standard 2_Pct,Accomplished_TCHR_Standard 3_Pct,Accomplished_TCHR_Standard 4_Pct,Accomplished_TCHR_Standard 5_Pct,Developing_TCHR_Standard 1_Pct,Developing_TCHR_Standard 2_Pct,Developing_TCHR_Standard 3_Pct,Developing_TCHR_Standard 4_Pct,Developing_TCHR_Standard 5_Pct,Distinguished_TCHR_Standard 1_Pct,Distinguished_TCHR_Standard 2_Pct,Distinguished_TCHR_Standard 3_Pct,Distinguished_TCHR_Standard 4_Pct,Distinguished_TCHR_Standard 5_Pct,Does Not Meet Expected Growth_TCHR_Standard 6_Pct,Exceeds Expected Growth_TCHR_Standard 6_Pct,Meets Expected Growth_TCHR_Standard 6_Pct,Not Demostrated_TCHR_Standard 1_Pct,Not Demostrated_TCHR_Standard 2_Pct,Not Demostrated_TCHR_Standard 3_Pct,Not Demostrated_TCHR_Standard 4_Pct,Not Demostrated_TCHR_Standard 5_Pct,Proficient_TCHR_Standard 1_Pct,Proficient_TCHR_Standard 2_Pct,Proficient_TCHR_Standard 3_Pct,Proficient_TCHR_Standard 4_Pct,Proficient_TCHR_Standard 5_Pct,AsianFemalePct,AsianMalePct,AsianPct,BlackFemalePct,BlackMalePct,BlackPct,HispanicFemalePct,HispanicMalePct,HispanicPct,IndianFemalePct,IndianMalePct,IndianPct,MinorityFemalePct,MinorityMalePct,MinorityPct,PacificIslandFemalePct,PacificIslandMalePct,PacificIslandPct,TwoOrMoreFemalePct,TwoOrMoreMalePct,TwoOrMorePct,WhiteFemalePct,WhiteMalePct,WhitePct,LPS,category_cd_E,category_cd_I,"calendar_type_txt_Regular School, Traditional Calendar plus Year-Round Calendar","calendar_type_txt_Regular School, Year-Round Calendar",sna_pgm_type_cd_X,sna_pgm_type_cd_Y,calendar_only_txt_Traditional Calendar plus Year-Round Calendar,calendar_only_txt_Year-Round Calendar,esea_status_Esea_Pass,esea_status_Non_Esea,SBE Region_Northeast,SBE Region_Northwest,SBE Region_Piedmont-Triad,SBE Region_Sandhills,SBE Region_Southeast,SBE Region_Southwest,SBE Region_Western,SPG Grade_A+NG,SPG Grade_B,SPG Grade_C,SPG Grade_D,SPG Grade_F,SPG Grade_I,Reading SPG Grade_B,Reading SPG Grade_C,Reading SPG Grade_D,Reading SPG Grade_F,Math SPG Grade_B,Math SPG Grade_C,Math SPG Grade_D,Math SPG Grade_F,EVAAS Growth Status_Met,EVAAS Growth Status_NotMet,State Gap Compared_Insufficient Data,State Gap Compared_Less Than,Category_Cd_E,Category_Cd_I,esea_attendance_Met,Byod_YES,_1_to_1_access_YES,lea_avg_age_media_collection_1936,lea_avg_age_media_collection_1988,lea_avg_age_media_collection_1991,lea_avg_age_media_collection_1993,lea_avg_age_media_collection_1994,lea_avg_age_media_collection_1995,lea_avg_age_media_collection_1996,lea_avg_age_media_collection_1997,lea_avg_age_media_collection_1998,lea_avg_age_media_collection_1999,lea_avg_age_media_collection_2000,lea_avg_age_media_collection_2001,lea_avg_age_media_collection_2002,lea_avg_age_media_collection_2003,lea_avg_age_media_collection_2005,lea_avg_age_media_collection_2006,lea_avg_age_media_collection_2007,lea_avg_age_media_collection_2010,unit_code
0.0,1,0,0,0,0,0,388.0,458.0,0,21.0,19.0,20.0,22.0,20.0,19.0,8501.65,0.602,0.21,0.068,0.09,0.03,993.46,1966.43,5541.76,56.0,60.0,59.0,75.8,52.0,56.0,52.0,36.0,0.5,0.667,0.5,0.579,938.0,0.41,0.13,0.27,0.954,0.0,3.35,0.0,0.0,0.57,0.942,0.1,9.6,0.01,0.0,0.7,0.0004,14.0,17.0,1.0,0.038,0.423,0.5379999999999999,26.0,3.0,0.154,0.12,0.952,0.975,0.209,0.295,0.496,30.0,5.0,0.244,0.139,0.015,0.003,0.988,0.963,1.0,0.969,0.037000000000000005,0.0,0.0309999999999999,0.038,0.5379999999999999,0.423,0.5710000000000001,0.14300000000000002,0.28600000000000003,0.304,0.4,0.3,0.391,0.3,0.0,0.0,0.0,0.0,0.0,0.565,0.4,0.4,0.522,0.4,0.3,0.15,0.55,0.0,0.0,0.0,0.0,0.0,0.13,0.2,0.3,0.087,0.3,0.0,0.0,0.0,0.002597402597402597,0.002597402597402597,0.005194805194805196,0.041558441558441565,0.041558441558441565,0.08311688311688313,0.010389610389610391,0.0,0.010389610389610391,0.07272727272727272,0.06233766233766234,0.13506493506493505,0.002597402597402597,0.0,0.002597402597402597,0.015584415584415584,0.01818181818181818,0.033766233766233764,0.4597402597402597,0.4051948051948052,0.8649350649350649,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,800348
0.0,1,0,0,0,0,0,428.0,458.0,0,17.0,17.0,20.0,20.0,24.0,24.0,8501.65,0.602,0.21,0.068,0.09,0.03,993.46,1966.43,5541.76,63.0,68.0,64.0,77.0,60.0,64.0,60.0,48.0,0.667,0.833,0.5,0.684,938.0,0.41,0.13,0.27,0.951,0.0,2.57,0.0,0.0,0.69,0.942,0.1,9.6,0.01,0.0,0.7,0.0002,23.0,17.0,0.963,0.07400000000000001,0.222,0.7040000000000001,27.0,4.0,0.29600000000000004,0.0,1.0,0.975,0.209,0.295,0.496,30.0,5.0,0.244,0.139,0.015,0.003,0.988,0.963,1.0,0.969,0.037000000000000005,0.0,0.0309999999999999,0.07400000000000001,0.7040000000000001,0.222,0.5710000000000001,0.14300000000000002,0.28600000000000003,0.464,0.5,0.35700000000000004,0.14300000000000002,0.35700000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28600000000000003,0.095,0.619,0.0,0.0,0.0,0.0,0.0,0.536,0.5,0.643,0.857,0.643,0.0,0.006944444444444444,0.006944444444444444,0.0046296296296296285,0.0046296296296296285,0.009259259259259259,0.023148148148148147,0.027777777777777776,0.050925925925925916,0.0023148148148148147,0.0046296296296296285,0.006944444444444444,0.037037037037037035,0.05555555555555555,0.0925925925925926,0.0,0.0,0.0,0.006944444444444444,0.011574074074074072,0.018518518518518517,0.4328703703703704,0.474537037037037,0.9074074074074074,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,800352
0.0,1,0,0,0,0,0,496.0,458.0,0,19.0,19.0,20.0,21.0,20.0,20.0,8501.65,0.602,0.21,0.068,0.09,0.03,993.46,1966.43,5541.76,60.0,61.0,59.0,83.2,55.0,56.0,53.0,59.0,0.5,0.625,0.5,0.565,938.0,0.41,0.13,0.27,0.96,0.0,2.42,0.0,0.0,0.53,0.942,0.1,9.6,0.01,0.0,0.7,0.0003,27.0,17.0,0.967,0.313,0.375,0.313,31.0,3.0,0.226,0.017,1.0,0.975,0.209,0.295,0.496,30.0,5.0,0.244,0.139,0.015,0.003,0.988,0.963,1.0,0.969,0.037000000000000005,0.0,0.0309999999999999,0.313,0.313,0.375,0.5710000000000001,0.14300000000000002,0.28600000000000003,0.519,0.647,0.647,0.7040000000000001,0.588,0.0,0.0,0.0,0.0,0.0,0.222,0.118,0.0,0.0,0.118,0.042,0.125,0.833,0.0,0.0,0.0,0.0,0.0,0.259,0.235,0.353,0.29600000000000004,0.294,0.0020920502092050207,0.008368200836820083,0.010460251046025104,0.07740585774058578,0.1108786610878661,0.18828451882845187,0.04602510460251046,0.06276150627615062,0.1087866108786611,0.0020920502092050207,0.0,0.0020920502092050207,0.15271966527196654,0.19456066945606693,0.3472803347280335,0.0,0.0,0.0,0.02510460251046025,0.012552301255230124,0.037656903765690385,0.303347280334728,0.3493723849372385,0.6527196652719666,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,800356
0.0,1,0,0,0,0,0,423.0,458.0,0,21.0,17.0,20.0,20.0,17.0,18.0,8501.65,0.602,0.21,0.068,0.09,0.03,993.46,1966.43,5541.76,41.0,46.0,38.0,80.5,31.0,37.0,26.0,28.0,0.556,0.556,0.5,0.56,938.0,0.41,0.13,0.27,0.955,0.0,11.35,0.0,0.0,0.64,0.942,0.1,9.6,0.01,0.0,0.7,0.022000000000000002,25.0,17.0,0.966,0.467,0.333,0.2,29.0,0.0,0.133,0.25,1.0,0.975,0.209,0.295,0.496,30.0,5.0,0.244,0.139,0.015,0.003,0.988,0.963,1.0,0.969,0.037000000000000005,0.0,0.0309999999999999,0.467,0.2,0.333,0.5710000000000001,0.14300000000000002,0.28600000000000003,0.115,0.083,0.083,0.115,0.125,0.0,0.0,0.0,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.263,0.053,0.684,0.0,0.0,0.0,0.0,0.0,0.885,0.917,0.917,0.846,0.875,0.02369668246445497,0.030805687203791468,0.05450236966824645,0.2796208530805687,0.2464454976303317,0.5260663507109005,0.13033175355450238,0.08530805687203792,0.2156398104265403,0.0047393364928909965,0.0,0.0047393364928909965,0.4739336492890995,0.3838862559241705,0.8578199052132701,0.0,0.0,0.0,0.035545023696682464,0.02132701421800948,0.05687203791469194,0.05687203791469194,0.08530805687203792,0.14218009478672985,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,800358
0.0,1,0,0,0,0,0,512.0,458.0,0,18.0,19.0,22.0,19.0,20.0,21.0,8501.65,0.602,0.21,0.068,0.09,0.03,993.46,1966.43,5541.76,40.0,39.0,34.0,80.6,30.0,30.0,22.0,54.0,0.545,0.545,0.6,0.5710000000000001,938.0,0.41,0.13,0.27,0.945,0.0,3.91,0.0,0.0,0.69,0.942,0.1,9.6,0.01,0.0,0.7,0.0003,21.0,17.0,0.972,0.333,0.333,0.333,36.0,2.0,0.389,0.147,1.0,0.975,0.209,0.295,0.496,30.0,5.0,0.244,0.139,0.015,0.003,0.988,0.963,1.0,0.969,0.037000000000000005,0.0,0.0309999999999999,0.333,0.333,0.333,0.5710000000000001,0.14300000000000002,0.28600000000000003,0.5760000000000001,0.594,0.531,0.545,0.594,0.0,0.0,0.0,0.0,0.0,0.061,0.031,0.063,0.061,0.031,0.375,0.042,0.583,0.0,0.0,0.0,0.0,0.0,0.364,0.375,0.406,0.394,0.375,0.0019379844961240308,0.005813953488372093,0.007751937984496123,0.20736434108527133,0.18992248062015504,0.3972868217054264,0.0755813953488372,0.08333333333333333,0.15891472868217055,0.0,0.0,0.0,0.31589147286821706,0.30426356589147285,0.6201550387596899,0.0038759689922480615,0.0019379844961240308,0.005813953488372093,0.027131782945736437,0.02325581395348837,0.050387596899224806,0.17248062015503876,0.20736434108527133,0.3798449612403101,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,800359
0.0,1,0,0,0,0,0,569.0,458.0,0,20.0,20.0,20.0,23.0,23.0,21.0,8501.65,0.602,0.21,0.068,0.09,0.03,993.46,1966.43,5541.76,45.0,48.0,44.0,62.1,40.0,42.0,39.0,41.0,0.462,0.462,0.5,0.485,938.0,0.41,0.13,0.27,0.953,0.53,23.02,0.0,0.0,0.57,0.942,0.1,9.6,0.01,0.0,0.7,0.0002,19.0,17.0,0.971,0.235,0.353,0.412,34.0,7.0,0.265,0.203,1.0,0.975,0.209,0.295,0.496,30.0,5.0,0.244,0.139,0.015,0.003,0.988,0.963,1.0,0.969,0.037000000000000005,0.0,0.0309999999999999,0.235,0.412,0.353,0.5710000000000001,0.14300000000000002,0.28600000000000003,0.485,0.636,0.636,0.727,0.606,0.0,0.0,0.0,0.0,0.0,0.333,0.182,0.212,0.152,0.212,0.4,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.182,0.182,0.152,0.121,0.182,0.010327022375215149,0.0,0.010327022375215149,0.1566265060240964,0.1738382099827883,0.3304647160068847,0.11876075731497418,0.13253012048192772,0.2512908777969019,0.0017211703958691911,0.0017211703958691911,0.0034423407917383822,0.31497418244406195,0.3304647160068847,0.6454388984509466,0.0,0.0,0.0,0.027538726333907058,0.022375215146299483,0.04991394148020654,0.16523235800344235,0.18932874354561105,0.3545611015490533,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,800360
0.0,1,0,0,0,0,0,654.0,458.0,0,22.0,23.0,22.0,20.0,23.0,18.0,8501.65,0.602,0.21,0.068,0.09,0.03,993.46,1966.43,5541.76,38.0,44.0,36.0,59.9,32.0,35.0,30.0,33.0,0.5,0.5,0.5,0.516,938.0,0.41,0.13,0.27,0.957,0.0,5.35,0.0,0.0,0.69,0.942,0.1,9.6,0.01,0.0,0.7,0.0001,19.0,17.0,0.976,0.442,0.209,0.349,43.0,5.0,0.163,0.258,0.969,0.975,0.209,0.295,0.496,30.0,5.0,0.244,0.139,0.015,0.003,0.988,0.963,1.0,0.969,0.037000000000000005,0.0,0.0309999999999999,0.442,0.349,0.209,0.5710000000000001,0.14300000000000002,0.28600000000000003,0.405,0.324,0.162,0.297,0.27,0.027000000000000003,0.027000000000000003,0.21600000000000005,0.108,0.162,0.054000000000000006,0.081,0.054000000000000006,0.0,0.054000000000000006,0.406,0.0,0.594,0.0,0.0,0.0,0.0,0.0,0.514,0.568,0.568,0.595,0.514,0.0015337423312883436,0.006134969325153374,0.007668711656441719,0.04601226993865031,0.0598159509202454,0.1058282208588957,0.27300613496932513,0.2561349693251534,0.5291411042944786,0.0,0.0,0.0,0.33588957055214724,0.33588957055214724,0.6717791411042945,0.0015337423312883436,0.0,0.0015337423312883436,0.013803680981595092,0.013803680981595092,0.027607361963190184,0.1441717791411043,0.1840490797546012,0.3282208588957055,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,800362
0.0,1,0,0,0,0,0,506.0,458.0,0,17.0,18.0,21.0,23.0,18.0,14.0,8501.65,0.602,0.21,0.068,0.09,0.03,993.46,1966.43,5541.76,43.0,47.0,43.0,61.3,39.0,41.0,37.0,38.0,0.545,0.545,0.5,0.552,938.0,0.41,0.13,0.27,0.947,0.0,16.6,0.0,0.0,0.66,0.942,0.1,9.6,0.01,0.0,0.7,0.0002,18.0,17.0,0.882,0.257,0.314,0.429,34.0,8.0,0.314,0.197,0.983,0.975,0.209,0.295,0.496,30.0,5.0,0.244,0.139,0.015,0.003,0.988,0.963,1.0,0.969,0.037000000000000005,0.0,0.0309999999999999,0.257,0.429,0.314,0.5710000000000001,0.14300000000000002,0.28600000000000003,0.5760000000000001,0.5,0.4,0.545,0.45,0.0,0.0,0.0,0.0,0.0,0.061,0.05,0.0,0.03,0.05,0.36,0.12,0.52,0.0,0.0,0.0,0.0,0.0,0.364,0.45,0.6,0.424,0.5,0.0,0.0019379844961240308,0.0019379844961240308,0.07170542635658915,0.07170542635658915,0.1434108527131783,0.07170542635658915,0.10271317829457363,0.1744186046511628,0.007751937984496123,0.0038759689922480615,0.011627906976744186,0.1686046511627907,0.2015503875968992,0.3701550387596899,0.0,0.0,0.0,0.017441860465116282,0.02131782945736434,0.03875968992248062,0.3003875968992248,0.32945736434108525,0.6298449612403101,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,800364
0.0,1,0,0,0,0,0,570.0,458.0,0,21.0,22.0,22.0,25.0,23.0,23.0,8501.65,0.602,0.21,0.068,0.09,0.03,993.46,1966.43,5541.76,58.0,60.0,59.0,76.9,53.0,55.0,54.0,48.0,0.625,0.5,0.5,0.565,938.0,0.41,0.13,0.27,0.951,0.0,3.51,0.0,0.0,0.61,0.942,0.1,9.6,0.01,0.0,0.7,0.0002,20.0,17.0,0.971,0.14300000000000002,0.257,0.6,35.0,10.0,0.4,0.13699999999999998,1.0,0.975,0.209,0.295,0.496,30.0,5.0,0.244,0.139,0.015,0.003,0.988,0.963,1.0,0.969,0.037000000000000005,0.0,0.0309999999999999,0.14300000000000002,0.6,0.257,0.5710000000000001,0.14300000000000002,0.28600000000000003,0.5589999999999999,0.462,0.462,0.529,0.385,0.0,0.0,0.0,0.0,0.0,0.235,0.231,0.077,0.353,0.231,0.25,0.083,0.667,0.0,0.0,0.0,0.0,0.0,0.206,0.308,0.462,0.118,0.385,0.005244755244755245,0.0017482517482517485,0.006993006993006993,0.005244755244755245,0.01048951048951049,0.015734265734265736,0.045454545454545456,0.06293706293706294,0.1083916083916084,0.0,0.0034965034965034965,0.0034965034965034965,0.06293706293706294,0.1013986013986014,0.16433566433566432,0.0,0.0,0.0,0.006993006993006993,0.022727272727272728,0.02972027972027972,0.3863636363636364,0.4493006993006993,0.8356643356643356,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,800366
0.0,1,0,0,0,0,0,353.0,458.0,0,19.0,18.0,20.0,17.0,20.0,20.0,8501.65,0.602,0.21,0.068,0.09,0.03,993.46,1966.43,5541.76,59.0,61.0,55.0,82.4,53.0,57.0,48.0,57.0,0.5,0.5,0.5,0.526,938.0,0.41,0.13,0.27,0.952,0.28,6.52,0.0,0.0,0.54,0.942,0.1,9.6,0.01,0.0,0.7,0.0003,21.0,17.0,1.0,0.07400000000000001,0.29600000000000004,0.63,26.0,5.0,0.269,0.057,1.0,0.975,0.209,0.295,0.496,30.0,5.0,0.244,0.139,0.015,0.003,0.988,0.963,1.0,0.969,0.037000000000000005,0.0,0.0309999999999999,0.07400000000000001,0.63,0.29600000000000004,0.5710000000000001,0.14300000000000002,0.28600000000000003,0.591,0.0,0.0,0.364,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.091,0.0,0.222,0.16699999999999998,0.611,0.0,0.0,0.0,0.0,0.0,0.364,0.0,0.0,0.545,0.0,0.002816901408450705,0.00563380281690141,0.008450704225352112,0.002816901408450705,0.008450704225352112,0.01126760563380282,0.01126760563380282,0.00563380281690141,0.016901408450704224,0.0,0.0,0.0,0.028169014084507043,0.03380281690140845,0.06197183098591549,0.0,0.0,0.0,0.01126760563380282,0.014084507042253518,0.02535211267605634,0.476056338028169,0.4619718309859155,0.9380281690140844,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,800368
0.0,1,0,0,0,0,0,311.0,458.0,0,13.0,19.0,23.0,18.0,18.0,18.0,8501.65,0.602,0.21,0.068,0.09,0.03,993.46,1966.43,5541.76,66.0,61.0,69.0,89.1,60.0,55.0,64.0,63.0,1.0,0.5,0.5,0.7140000000000001,938.0,0.41,0.13,0.27,0.958,0.0,2.25,0.0,0.0,0.54,0.942,0.1,9.6,0.01,0.0,0.7,0.0003,33.0,17.0,0.914,0.16699999999999998,0.333,0.5,23.0,4.0,0.083,0.21600000000000005,1.0,0.975,0.209,0.295,0.496,30.0,5.0,0.244,0.139,0.015,0.003,0.988,0.963,1.0,0.969,0.037000000000000005,0.0,0.0309999999999999,0.16699999999999998,0.5,0.333,0.5710000000000001,0.14300000000000002,0.28600000000000003,0.235,0.182,0.091,0.353,0.091,0.0,0.0,0.0,0.0,0.0,0.353,0.364,0.455,0.235,0.364,0.133,0.133,0.733,0.0,0.0,0.0,0.0,0.0,0.412,0.455,0.455,0.412,0.545,0.0,0.0,0.0,0.0488599348534202,0.02280130293159609,0.07166123778501629,0.11074918566775244,0.14332247557003258,0.254071661237785,0.0,0.0065146579804560255,0.0065146579804560255,0.1921824104234528,0.18241042345276876,0.3745928338762215,0.0,0.0,0.0,0.03257328990228013,0.009771986970684038,0.04234527687296417,0.30293159609120524,0.3224755700325733,0.6254071661237784,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,800372
0.0,1,0,0,0,0,0,516.0,458.0,0,23.0,19.0,21.0,13.0,14.0,13.0,8501.65,0.602,0.21,0.068,0.09,0.03,993.46,1966.43,5541.76,37.0,41.0,37.0,70.1,28.0,33.0,26.0,21.0,0.556,0.556,0.5,0.565,938.0,0.41,0.13,0.27,0.95,0.0,22.29,0.0,0.0,0.7,0.942,0.1,9.6,0.01,0.0,0.7,0.0003,19.0,17.0,1.0,0.297,0.162,0.541,37.0,6.0,0.27,0.114,0.949,0.975,0.209,0.295,0.496,30.0,5.0,0.244,0.139,0.015,0.003,0.988,0.963,1.0,0.969,0.037000000000000005,0.0,0.0309999999999999,0.297,0.541,0.162,0.5710000000000001,0.14300000000000002,0.28600000000000003,0.6,0.471,0.353,0.5,0.059,0.033,0.059,0.0,0.0,0.059,0.0,0.0,0.0,0.0,0.0,0.375,0.042,0.583,0.0,0.0,0.0,0.0,0.0,0.3670000000000001,0.471,0.647,0.5,0.882,0.007677543186180422,0.009596928982725529,0.01727447216890595,0.19961612284069094,0.2245681381957773,0.4241842610364683,0.08253358925143954,0.049904030710172735,0.1324376199616123,0.005758157389635317,0.005758157389635317,0.011516314779270634,0.3512476007677543,0.31669865642994244,0.6679462571976967,0.003838771593090211,0.001919385796545105,0.005758157389635317,0.05182341650671785,0.024952015355086368,0.07677543186180423,0.14395393474088292,0.18809980806142035,0.3320537428023033,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,800373
0.0,1,0,0,0,0,0,495.0,458.0,0,22.0,21.0,20.0,20.0,24.0,22.0,8501.65,0.602,0.21,0.068,0.09,0.03,993.46,1966.43,5541.76,63.0,65.0,61.0,76.1,59.0,61.0,57.0,62.0,0.667,0.667,0.6,0.667,938.0,0.41,0.13,0.27,0.949,0.0,3.23,0.0,0.0,0.64,0.942,0.1,9.6,0.01,0.0,0.7,0.0011,25.0,17.0,0.966,0.067,0.467,0.467,30.0,4.0,0.16699999999999998,0.065,1.0,0.975,0.209,0.295,0.496,30.0,5.0,0.244,0.139,0.015,0.003,0.988,0.963,1.0,0.969,0.037000000000000005,0.0,0.0309999999999999,0.067,0.467,0.467,0.5710000000000001,0.14300000000000002,0.28600000000000003,0.28,0.455,0.273,0.52,0.091,0.0,0.0,0.0,0.0,0.0,0.6,0.364,0.364,0.36,0.545,0.4,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.12,0.182,0.364,0.12,0.364,0.0,0.0,0.0,0.008,0.008,0.016,0.03,0.022000000000000002,0.052000000000000005,0.002,0.0,0.002,0.05,0.042,0.092,0.002,0.002,0.004,0.008,0.01,0.018000000000000002,0.47,0.43799999999999994,0.9079999999999999,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,800392
0.0,1,0,0,0,0,0,356.0,458.0,0,19.0,19.0,20.0,17.0,17.0,18.0,8501.65,0.602,0.21,0.068,0.09,0.03,993.46,1966.43,5541.76,49.0,56.0,50.0,59.3,46.0,52.0,46.0,32.0,0.5,0.5,0.5,0.522,938.0,0.41,0.13,0.27,0.955,0.0,3.09,0.0,0.0,0.54,0.942,0.1,9.6,0.01,0.0,0.7,0.0001,43.0,17.0,1.0,0.115,0.192,0.6920000000000001,25.0,6.0,0.24,0.077,1.0,0.975,0.209,0.295,0.496,30.0,5.0,0.244,0.139,0.015,0.003,0.988,0.963,1.0,0.969,0.037000000000000005,0.0,0.0309999999999999,0.115,0.6920000000000001,0.192,0.5710000000000001,0.14300000000000002,0.28600000000000003,0.619,0.5,0.0,0.429,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.667,0.0,0.0,0.0,0.0,0.0,0.381,0.5,1.0,0.5710000000000001,0.7,0.005555555555555557,0.0,0.005555555555555557,0.05,0.06944444444444445,0.11944444444444445,0.07222222222222223,0.12222222222222222,0.19444444444444445,0.0027777777777777783,0.0,0.0027777777777777783,0.1361111111111111,0.20555555555555555,0.3416666666666667,0.0,0.0,0.0,0.005555555555555557,0.013888888888888888,0.019444444444444445,0.3083333333333333,0.35,0.6583333333333333,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,800412
