title1_type_cd,clp_ind,focus_clp_ind,summer_program_ind,asm_no_spg_ind,no_data_spg_ind,student_num,lea_avg_student_num,Grad_project_status,00_Size,01_Size,02_Size,03_Size,04_Size,05_Size,lea_total_expense_num,lea_salary_expense_pct,lea_services_expense_pct,lea_supplies_expense_pct,lea_instruct_equip_exp_pct,lea_federal_perpupil_num,lea_local_perpupil_num,lea_state_perpupil_num,SPG Score,Reading SPG Score,Math SPG Score,EVAAS Growth Score,Overall Achievement Score,Reading Score,Math Score,Science Score,MathGr3-8_pTarget_PctMet,ReadingGr3-8_pTarget_PctMet,SciGr5&8_pTarget_PctMet,TotalTargets_pTarget_PctMet,lea_sat_avg_score_num,lea_sat_participation_pct,lea_ap_participation_pct,lea_ap_pct_3_or_above,avg_daily_attend_pct,crime_per_c_num,short_susp_per_c_num,long_susp_per_c_num,expelled_per_c_num,stud_internet_comp_num,lea_avg_daily_attend_pct,lea_crime_per_c_num,lea_short_susp_per_c_num,lea_long_susp_per_c_num,lea_expelled_per_c_num,lea_stud_internet_comp_num,digital_media_pct,avg_age_media_collection,books_per_student,lea_avg_age_media_collection,lea_books_per_student,wap_num,wap_per_classroom,lea_wap_num,lea_wap_per_classroom,flicensed_teach_pct,tchyrs_0thru3_pct,tchyrs_4thru10_pct,tchyrs_11plus_pct,class_teach_num,nbpts_num,advance_dgr_pct,_1yr_tchr_trnovr_pct,lea_flicensed_teach_pct,lea_tchyrs_0thru3_pct,lea_tchyrs_4thru10_pct,lea_tchyrs_11plus_pct,lea_class_teach_num,lea_nbpts_num,lea_advance_dgr_pct,lea_1yr_tchr_trnovr_pct,lea_emer_prov_teach_pct,lea_lateral_teach_pct,0-3 Years_Exp_Pct_Tch,10+ Years_Exp_Pct_Tch,4-10 Years_Exp_Pct_Tch,0-3 Years_LEA_Exp_Pct_Prin,10+ Years_LEA_Exp_Pct_Prin,4-10 Years_LEA_Exp_Pct_Prin,Accomplished_TCHR_Standard 1_Pct,Accomplished_TCHR_Standard 2_Pct,Accomplished_TCHR_Standard 3_Pct,Accomplished_TCHR_Standard 4_Pct,Accomplished_TCHR_Standard 5_Pct,Developing_TCHR_Standard 1_Pct,Developing_TCHR_Standard 2_Pct,Developing_TCHR_Standard 3_Pct,Developing_TCHR_Standard 4_Pct,Developing_TCHR_Standard 5_Pct,Distinguished_TCHR_Standard 1_Pct,Distinguished_TCHR_Standard 2_Pct,Distinguished_TCHR_Standard 3_Pct,Distinguished_TCHR_Standard 4_Pct,Distinguished_TCHR_Standard 5_Pct,Does Not Meet Expected Growth_TCHR_Student Growth_Pct,Exceeds Expected Growth_TCHR_Student Growth_Pct,Meets Expected Growth_TCHR_Student Growth_Pct,Not Demostrated_TCHR_Standard 1_Pct,Not Demostrated_TCHR_Standard 2_Pct,Not Demostrated_TCHR_Standard 3_Pct,Not Demostrated_TCHR_Standard 4_Pct,Not Demostrated_TCHR_Standard 5_Pct,Proficient_TCHR_Standard 1_Pct,Proficient_TCHR_Standard 2_Pct,Proficient_TCHR_Standard 3_Pct,Proficient_TCHR_Standard 4_Pct,Proficient_TCHR_Standard 5_Pct,AsianFemalePct,AsianMalePct,AsianPct,BlackFemalePct,BlackMalePct,BlackPct,HispanicFemalePct,HispanicMalePct,HispanicPct,IndianFemalePct,IndianMalePct,IndianPct,MinorityFemalePct,MinorityMalePct,MinorityPct,PacificIslandFemalePct,PacificIslandMalePct,PacificIslandPct,TwoOrMoreFemalePct,TwoOrMoreMalePct,TwoOrMorePct,WhiteFemalePct,WhiteMalePct,WhitePct,pct_eds,LPS_14,LPS_15,LPS_16,LPS_17,RLPS,category_cd_E,category_cd_I,"calendar_type_txt_Regular School, Year-Round Calendar",sna_pgm_type_cd_Y,calendar_only_txt_Year-Round Calendar,esea_status_Esea_Pass,esea_status_Non_Esea,SBE District_Northeast,SBE District_Northwest,SBE District_Piedmont-Triad,SBE District_Sandhills,SBE District_Southeast,SBE District_Southwest,SBE District_Western,SPG Grade_A+NG,SPG Grade_B,SPG Grade_C,SPG Grade_D,SPG Grade_F,SPG Grade_I,Reading SPG Grade_B,Reading SPG Grade_C,Reading SPG Grade_D,Reading SPG Grade_F,Math SPG Grade_B,Math SPG Grade_C,Math SPG Grade_D,Math SPG Grade_F,EVAAS Growth Status_Met,EVAAS Growth Status_NotMet,State Gap Compared_Y,Category_Cd_E,Category_Cd_I,Byod_Yes,_1_to_1_access_Yes,SRC_devices_sent_home_Yes,SRC_Grades_Devices_Sent_Home_3,SRC_Grades_Devices_Sent_Home_3:04:05,SRC_Grades_Devices_Sent_Home_4:05,SRC_Grades_Devices_Sent_Home_4:05:06,SRC_Grades_Devices_Sent_Home_5,SRC_Grades_Devices_Sent_Home_6:07:08,SRC_Grades_Devices_Sent_Home_6:7:8:9:10:11:12,SRC_Grades_Devices_Sent_Home_7,SRC_Grades_Devices_Sent_Home_8,SRC_Grades_Devices_Sent_Home_9:10:11:12,SRC_Grades_Devices_Sent_Home_K:1:2:3:4:5,SRC_Grades_Devices_Sent_Home_K:1:2:3:4:5:6:7:8,SRC_Grades_Devices_Sent_Home_PK,unit_code
0,0,0,0,0,0,590.0,588.0,0,20.0,16.0,19.0,19.0,23.0,24.0,8402.8,0.852,0.067,0.075,0.006,617.62,2330.97,5454.21,64.0,68.0,62.0,66.1,63.0,66.0,62.0,61.0,1.0,1.0,1.0,1.0,1135.0,0.561,0.19,0.65,0.953,0.68,3.9,0.0,0.0,1.2,0.95,0.26,3.12,0.0,0.0,0.89,0.03,1999.0,30.09,2002.0,17.15,48.0,1.14,3093.0,1.24,0.974,0.184,0.211,0.605,38.0,7.0,0.184,0.029,0.98,0.225,0.273,0.502,41.0,4.0,0.29,0.145,0.006999999999999999,0.011,0.184,0.605,0.211,0.385,0.115,0.5,0.7,0.5,0.65,0.65,0.7,0.05,0.1,0.05,0.05,0.1,0.15,0.2,0.05,0.15,0.05,0.28600000000000003,0.071,0.643,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.25,0.15,0.15,0.005154639175257732,0.003436426116838488,0.00859106529209622,0.04982817869415808,0.0429553264604811,0.09278350515463918,0.03780068728522337,0.05670103092783505,0.09450171821305843,0.0,0.0,0.0,0.1134020618556701,0.12371134020618554,0.2371134020618557,0.0,0.0,0.0,0.020618556701030927,0.020618556701030927,0.041237113402061855,0.4003436426116839,0.3625429553264605,0.7628865979381443,0.42100000000000004,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900372
0,0,0,0,0,0,801.0,588.0,0,21.0,19.0,19.0,19.0,20.0,29.0,8402.8,0.852,0.067,0.075,0.006,617.62,2330.97,5454.21,93.0,91.0,93.0,83.3,100.0,94.0,100.0,100.0,1.0,1.0,1.0,1.0,1135.0,0.561,0.19,0.65,0.963,0.0,1.12,0.0,0.0,1.37,0.95,0.26,3.12,0.0,0.0,0.89,0.04,2002.0,23.34,2002.0,17.15,51.0,1.13,3093.0,1.24,1.0,0.239,0.348,0.413,46.0,5.0,0.196,0.116,0.98,0.225,0.273,0.502,41.0,4.0,0.29,0.145,0.006999999999999999,0.011,0.239,0.413,0.348,0.385,0.115,0.5,0.787,0.88,0.68,0.7659999999999999,0.72,0.0,0.0,0.04,0.021,0.04,0.021,0.0,0.0,0.0,0.0,0.029,0.314,0.657,0.0,0.0,0.0,0.0,0.0,0.191,0.12,0.28,0.213,0.24,0.0749063670411985,0.07990012484394507,0.15480649188514356,0.016229712858926344,0.02372034956304619,0.039950062421972535,0.028714107365792763,0.02621722846441948,0.05493133583021224,0.0,0.0,0.0,0.12359550561797752,0.1435705368289638,0.2671660424469413,0.0,0.0,0.0,0.003745318352059925,0.01373283395755306,0.017478152309612985,0.3445692883895131,0.3882646691635456,0.7328339575530587,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900376
0,0,0,0,0,0,481.0,588.0,0,20.0,19.0,19.0,22.0,23.0,21.0,8402.8,0.852,0.067,0.075,0.006,617.62,2330.97,5454.21,79.0,80.0,79.0,74.8,80.0,79.0,81.0,81.0,1.0,1.0,1.0,1.0,1135.0,0.561,0.19,0.65,0.956,0.0,1.66,0.0,0.0,1.16,0.95,0.26,3.12,0.0,0.0,0.89,0.05,2002.0,27.6,2002.0,17.15,48.0,1.5,3093.0,1.24,0.964,0.14300000000000002,0.107,0.75,28.0,5.0,0.25,0.0,0.98,0.225,0.273,0.502,41.0,4.0,0.29,0.145,0.006999999999999999,0.011,0.14300000000000002,0.75,0.107,0.385,0.115,0.5,0.633,0.6,0.667,0.6,0.467,0.0,0.0,0.0,0.0,0.0,0.267,0.4,0.2,0.267,0.4,0.043,0.087,0.87,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.133,0.133,0.133,0.018828451882845192,0.010460251046025104,0.029288702928870293,0.05439330543933055,0.02510460251046025,0.0794979079497908,0.027196652719665274,0.037656903765690385,0.06485355648535565,0.0020920502092050207,0.0020920502092050207,0.0041841004184100415,0.1192468619246862,0.098326359832636,0.2175732217573222,0.0,0.0,0.0,0.016736401673640166,0.02301255230125523,0.0397489539748954,0.3640167364016737,0.41841004184100417,0.7824267782426778,0.133,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900380
0,0,0,0,0,0,604.0,588.0,0,17.0,20.0,16.0,10.0,17.0,20.0,8402.8,0.852,0.067,0.075,0.006,617.62,2330.97,5454.21,75.0,70.0,75.0,90.5,71.0,66.0,72.0,85.0,1.0,1.0,1.0,1.0,1135.0,0.561,0.19,0.65,0.959,1.82,4.14,0.0,0.0,1.24,0.95,0.26,3.12,0.0,0.0,0.89,0.06,2002.0,18.71,2002.0,17.15,47.0,1.18,3093.0,1.24,0.977,0.256,0.326,0.419,43.0,3.0,0.349,0.234,0.98,0.225,0.273,0.502,41.0,4.0,0.29,0.145,0.006999999999999999,0.011,0.256,0.419,0.326,0.385,0.115,0.5,0.452,0.7829999999999999,0.304,0.476,0.261,0.0,0.0,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.154,0.846,0.0,0.0,0.0,0.0,0.0,0.524,0.217,0.696,0.524,0.7390000000000001,0.0016722408026755853,0.008361204013377926,0.010033444816053512,0.04682274247491639,0.05518394648829431,0.1020066889632107,0.05183946488294314,0.04682274247491639,0.09866220735785954,0.0,0.0033444816053511705,0.0033444816053511705,0.12207357859531773,0.13377926421404682,0.2558528428093645,0.0,0.0,0.0,0.021739130434782608,0.020066889632107024,0.04180602006688963,0.3478260869565217,0.3963210702341137,0.7441471571906354,0.33799999999999997,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900384
1,0,0,0,0,0,574.0,588.0,0,15.0,14.0,15.0,12.0,11.0,12.0,8402.8,0.852,0.067,0.075,0.006,617.62,2330.97,5454.21,65.0,60.0,69.0,91.1,59.0,53.0,66.0,59.0,1.0,1.0,1.0,1.0,1135.0,0.561,0.19,0.65,0.955,0.0,10.28,0.0,0.0,1.23,0.95,0.26,3.12,0.0,0.0,0.89,0.05,2004.0,18.26,2002.0,17.15,63.0,1.11,3093.0,1.24,0.967,0.246,0.393,0.361,61.0,5.0,0.295,0.193,0.98,0.225,0.273,0.502,41.0,4.0,0.29,0.145,0.006999999999999999,0.011,0.246,0.361,0.393,0.385,0.115,0.5,0.525,0.563,0.281,0.644,0.469,0.0,0.0,0.031,0.0,0.0,0.085,0.094,0.125,0.051,0.063,0.0,0.077,0.923,0.0,0.0,0.0,0.0,0.0,0.39,0.344,0.563,0.305,0.469,0.0,0.0,0.0,0.20672268907563024,0.20672268907563024,0.4134453781512605,0.15630252100840336,0.19831932773109245,0.3546218487394958,0.0,0.0033613445378151267,0.0033613445378151267,0.3949579831932773,0.4184873949579832,0.8134453781512605,0.0,0.0,0.0,0.031932773109243695,0.01008403361344538,0.04201680672268908,0.08739495798319327,0.0991596638655462,0.1865546218487395,0.838,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900388
1,0,0,1,0,0,368.0,317.0,0,14.0,20.0,22.0,20.0,20.0,17.0,10835.93,0.805,0.08900000000000001,0.098,0.008,1609.55,1622.1,7604.28,72.0,67.0,76.0,63.0,74.0,65.0,82.0,81.0,1.0,1.0,1.0,1.0,930.0,0.493,0.08,0.0,0.957,0.0,2.17,0.0,0.0,2.01,0.925,0.44,22.54,0.0,0.0,1.2,0.0,1996.0,39.31,1994.0,31.5,37.0,1.37,689.0,1.31,0.962,0.07400000000000001,0.29600000000000004,0.63,26.0,2.0,0.269,0.133,0.88,0.204,0.228,0.568,25.0,2.0,0.215,0.192,0.0,0.108,0.07400000000000001,0.63,0.29600000000000004,0.438,0.063,0.5,0.593,0.5,0.16699999999999998,0.7040000000000001,0.333,0.0,0.0,0.0,0.0,0.0,0.14800000000000002,0.0,0.0,0.0,0.0,0.16699999999999998,0.278,0.556,0.0,0.0,0.0,0.0,0.0,0.259,0.5,0.833,0.29600000000000004,0.667,0.0,0.0,0.0,0.1873278236914601,0.16804407713498626,0.35537190082644626,0.18457300275482091,0.15426997245179064,0.33884297520661155,0.0,0.0,0.0,0.3774104683195592,0.3333333333333333,0.7107438016528925,0.0,0.0,0.0,0.005509641873278237,0.011019283746556474,0.016528925619834708,0.1487603305785124,0.14049586776859505,0.2892561983471074,0.612,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910304
1,0,0,1,0,0,204.0,317.0,0,14.0,19.0,17.0,17.0,0.0,46.0,10835.93,0.805,0.08900000000000001,0.098,0.008,1609.55,1622.1,7604.28,48.0,43.0,54.0,55.0,46.0,39.0,53.0,47.0,1.0,1.0,1.0,1.0,930.0,0.493,0.08,0.0,0.951,0.0,44.12,0.0,0.0,1.39,0.925,0.44,22.54,0.0,0.0,1.2,0.0,2000.0,27.18,1994.0,31.5,26.0,1.63,689.0,1.31,0.84,0.316,0.316,0.368,19.0,1.0,0.211,0.256,0.88,0.204,0.228,0.568,25.0,2.0,0.215,0.192,0.0,0.108,0.316,0.368,0.316,0.438,0.063,0.5,0.5329999999999999,0.545,0.455,0.5329999999999999,0.455,0.0,0.0,0.0,0.067,0.091,0.067,0.0,0.0,0.0,0.0,0.75,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.4,0.455,0.545,0.4,0.455,0.0,0.0,0.0,0.3024390243902439,0.3463414634146341,0.6487804878048781,0.043902439024390234,0.08292682926829269,0.12682926829268293,0.0,0.0,0.0,0.36585365853658536,0.4439024390243903,0.8097560975609757,0.004878048780487805,0.004878048780487805,0.00975609756097561,0.014634146341463415,0.00975609756097561,0.024390243902439025,0.11219512195121953,0.07804878048780488,0.1902439024390244,0.6920000000000001,0,1,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910308
1,0,0,1,0,0,435.0,317.0,0,15.0,19.0,16.0,16.0,23.0,19.0,10835.93,0.805,0.08900000000000001,0.098,0.008,1609.55,1622.1,7604.28,71.0,60.0,74.0,75.6,70.0,55.0,78.0,94.0,1.0,1.0,1.0,1.0,930.0,0.493,0.08,0.0,0.947,0.46,22.07,0.0,0.0,1.66,0.925,0.44,22.54,0.0,0.0,1.2,0.0,1998.0,23.77,1994.0,31.5,60.0,1.28,689.0,1.31,1.0,0.118,0.235,0.647,34.0,0.0,0.265,0.057,0.88,0.204,0.228,0.568,25.0,2.0,0.215,0.192,0.0,0.108,0.118,0.647,0.235,0.438,0.063,0.5,0.529,0.455,0.273,0.353,0.091,0.0,0.0,0.0,0.0,0.0,0.059,0.0,0.0,0.029,0.0,0.105,0.053,0.8420000000000001,0.0,0.0,0.0,0.0,0.0,0.412,0.545,0.727,0.618,0.909,0.004576659038901603,0.0022883295194508014,0.006864988558352402,0.2974828375286041,0.3592677345537757,0.6567505720823799,0.05491990846681922,0.10297482837528604,0.15789473684210525,0.0,0.0,0.0,0.37986270022883295,0.4988558352402746,0.8787185354691075,0.0,0.0,0.0,0.02288329519450801,0.034324942791762014,0.057208237986270026,0.07093821510297482,0.05034324942791762,0.12128146453089245,0.73,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910311
1,0,0,1,0,0,511.0,317.0,0,20.0,14.0,25.0,21.0,19.0,24.0,10835.93,0.805,0.08900000000000001,0.098,0.008,1609.55,1622.1,7604.28,56.0,48.0,67.0,76.5,51.0,42.0,63.0,45.0,1.0,1.0,1.0,1.0,930.0,0.493,0.08,0.0,0.941,0.0,4.31,0.0,0.0,2.49,0.925,0.44,22.54,0.0,0.0,1.2,0.0,1995.0,12.91,1994.0,31.5,41.0,1.11,689.0,1.31,0.88,0.242,0.212,0.545,33.0,5.0,0.273,0.243,0.88,0.204,0.228,0.568,25.0,2.0,0.215,0.192,0.0,0.108,0.242,0.545,0.212,0.438,0.063,0.5,0.677,0.455,0.545,0.71,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14300000000000002,0.095,0.762,0.0,0.0,0.0,0.0,0.0,0.32299999999999995,0.545,0.455,0.29,0.909,0.0019607843137254897,0.0,0.0019607843137254897,0.3235294117647059,0.3450980392156863,0.6686274509803921,0.035294117647058816,0.0196078431372549,0.054901960784313725,0.0,0.005882352941176471,0.005882352941176471,0.3686274509803922,0.3784313725490196,0.7470588235294118,0.0,0.0,0.0,0.007843137254901959,0.007843137254901959,0.015686274509803918,0.13333333333333333,0.11960784313725492,0.2529411764705882,0.669,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910314
1,0,0,1,0,0,175.0,317.0,0,15.0,11.0,16.0,16.0,27.0,0.0,10835.93,0.805,0.08900000000000001,0.098,0.008,1609.55,1622.1,7604.28,45.0,45.0,45.0,59.3,41.0,38.0,41.0,54.0,1.0,1.0,0.0,1.0,930.0,0.493,0.08,0.0,0.943,0.0,74.29,0.0,0.0,1.37,0.925,0.44,22.54,0.0,0.0,1.2,0.0,1999.0,44.19,1994.0,31.5,26.0,1.53,689.0,1.31,0.871,0.125,0.063,0.813,16.0,1.0,0.375,0.355,0.88,0.204,0.228,0.568,25.0,2.0,0.215,0.192,0.0,0.108,0.125,0.813,0.063,0.438,0.063,0.5,0.056,0.2,0.2,0.056,0.2,0.0,0.0,0.0,0.0,0.0,0.778,0.4,0.4,0.778,0.4,0.2,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.16699999999999998,0.4,0.4,0.16699999999999998,0.4,0.00598802395209581,0.017964071856287425,0.02395209580838324,0.4011976047904192,0.4011976047904192,0.8023952095808383,0.02994011976047904,0.02395209580838324,0.053892215568862284,0.0,0.0,0.0,0.4610778443113773,0.4431137724550898,0.9041916167664672,0.0,0.0,0.0,0.02395209580838324,0.0,0.02395209580838324,0.02395209580838324,0.0718562874251497,0.09580838323353294,0.7340000000000001,1,1,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910340
1,0,0,1,0,0,237.0,317.0,0,16.0,14.0,19.0,10.0,18.0,15.0,10835.93,0.805,0.08900000000000001,0.098,0.008,1609.55,1622.1,7604.28,52.0,51.0,54.0,80.8,45.0,44.0,46.0,42.0,1.0,1.0,1.0,1.0,930.0,0.493,0.08,0.0,0.945,2.11,34.18,0.0,0.0,1.52,0.925,0.44,22.54,0.0,0.0,1.2,0.0,1993.0,34.28,1994.0,31.5,31.0,1.48,689.0,1.31,0.903,0.1,0.3,0.6,19.0,1.0,0.105,0.128,0.88,0.204,0.228,0.568,25.0,2.0,0.215,0.192,0.0,0.108,0.1,0.6,0.3,0.438,0.063,0.5,0.235,0.7140000000000001,0.14300000000000002,0.353,0.429,0.0,0.0,0.0,0.0,0.0,0.647,0.0,0.0,0.0,0.14300000000000002,0.0,0.091,0.909,0.0,0.0,0.0,0.0,0.0,0.118,0.28600000000000003,0.857,0.647,0.429,0.012711864406779662,0.00847457627118644,0.0211864406779661,0.3432203389830508,0.3220338983050847,0.6652542372881356,0.0635593220338983,0.07203389830508475,0.13559322033898305,0.0,0.0,0.0,0.4279661016949153,0.4067796610169492,0.8347457627118644,0.0,0.0,0.0,0.00847457627118644,0.00423728813559322,0.012711864406779662,0.07203389830508475,0.09322033898305083,0.1652542372881356,0.6970000000000001,1,1,1,1,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910346
1,0,0,1,0,0,268.0,317.0,0,15.0,20.0,17.0,22.0,0.0,68.0,10835.93,0.805,0.08900000000000001,0.098,0.008,1609.55,1622.1,7604.28,57.0,47.0,68.0,63.4,56.0,43.0,66.0,67.0,1.0,1.0,1.0,1.0,930.0,0.493,0.08,0.0,0.959,0.0,18.66,0.0,0.0,3.71,0.925,0.44,22.54,0.0,0.0,1.2,0.01,1997.0,69.06,1994.0,31.5,33.0,1.14,689.0,1.31,0.861,0.381,0.14300000000000002,0.476,20.0,1.0,0.1,0.184,0.88,0.204,0.228,0.568,25.0,2.0,0.215,0.192,0.0,0.108,0.381,0.476,0.14300000000000002,0.438,0.063,0.5,0.647,0.636,0.636,0.529,0.545,0.059,0.091,0.091,0.059,0.091,0.059,0.0,0.0,0.059,0.0,0.273,0.0,0.727,0.0,0.0,0.0,0.0,0.0,0.235,0.273,0.273,0.353,0.364,0.015151515151515154,0.0,0.015151515151515154,0.4583333333333333,0.3181818181818182,0.7765151515151515,0.07575757575757576,0.06439393939393939,0.14015151515151514,0.0,0.0,0.0,0.553030303030303,0.3977272727272727,0.9507575757575758,0.0,0.0,0.0,0.0037878787878787884,0.015151515151515154,0.01893939393939394,0.015151515151515154,0.03409090909090909,0.04924242424242424,0.762,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910356
1,0,0,1,0,0,427.0,317.0,0,18.0,18.0,18.0,20.0,12.0,18.0,10835.93,0.805,0.08900000000000001,0.098,0.008,1609.55,1622.1,7604.28,29.0,31.0,30.0,56.3,22.0,24.0,21.0,21.0,1.0,1.0,1.0,1.0,930.0,0.493,0.08,0.0,0.937,0.0,19.91,0.0,0.0,2.56,0.925,0.44,22.54,0.0,0.0,1.2,0.01,1995.0,25.52,1994.0,31.5,47.0,1.04,689.0,1.31,0.675,0.32299999999999995,0.194,0.484,31.0,0.0,0.258,0.35100000000000003,0.88,0.204,0.228,0.568,25.0,2.0,0.215,0.192,0.0,0.108,0.32299999999999995,0.484,0.194,0.438,0.063,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.5,1.0,0.023474178403755867,0.023474178403755867,0.046948356807511735,0.3591549295774648,0.4084507042253521,0.7676056338028169,0.025821596244131457,0.023474178403755867,0.04929577464788732,0.004694835680751174,0.0,0.004694835680751174,0.4248826291079813,0.4765258215962441,0.9014084507042254,0.002347417840375587,0.002347417840375587,0.004694835680751174,0.009389671361502348,0.018779342723004692,0.028169014084507043,0.04225352112676056,0.056338028169014086,0.09859154929577464,0.75,1,1,1,1,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910360
1,0,0,1,0,0,228.0,317.0,0,17.0,11.0,19.0,15.0,13.0,11.0,10835.93,0.805,0.08900000000000001,0.098,0.008,1609.55,1622.1,7604.28,62.0,54.0,68.0,85.0,56.0,46.0,63.0,66.0,1.0,1.0,0.0,1.0,930.0,0.493,0.08,0.0,0.934,3.07,41.23,0.0,0.0,1.68,0.925,0.44,22.54,0.0,0.0,1.2,0.03,1994.0,64.98,1994.0,31.5,35.0,2.06,689.0,1.31,0.7929999999999999,0.25,0.333,0.417,23.0,0.0,0.083,0.233,0.88,0.204,0.228,0.568,25.0,2.0,0.215,0.192,0.0,0.108,0.25,0.417,0.333,0.438,0.063,0.5,0.273,0.071,0.071,0.182,0.071,0.136,0.14300000000000002,0.0,0.045,0.071,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.591,0.7859999999999999,0.929,0.773,0.857,0.0,0.0043859649122807015,0.0043859649122807015,0.412280701754386,0.27631578947368424,0.6885964912280702,0.08333333333333333,0.11842105263157895,0.20175438596491227,0.0,0.0043859649122807015,0.0043859649122807015,0.5043859649122807,0.42105263157894735,0.925438596491228,0.0,0.0,0.0,0.008771929824561403,0.017543859649122806,0.02631578947368421,0.05263157894736842,0.02192982456140351,0.07456140350877193,0.762,1,1,1,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910376
